"Date/Time","Lat","Lon"
"2014-08-08 16:05:00",40.744,-73.9719
"2014-08-08 16:06:00",40.7488,-74.0033
"2014-08-08 16:06:00",40.6934,-73.9963
"2014-08-08 16:06:00",40.7066,-74.01
"2014-08-08 16:06:00",40.7066,-74.01
"2014-08-08 16:06:00",40.7512,-73.9939
"2014-08-08 16:06:00",40.7831,-73.9555
"2014-08-08 16:06:00",40.7232,-73.9914
"2014-08-08 16:06:00",40.752,-73.9935
"2014-08-08 16:06:00",40.782,-73.9767
"2014-08-08 16:06:00",40.7274,-73.9903
"2014-08-08 16:06:00",40.7568,-73.8127
"2014-08-08 16:07:00",40.7112,-74.0058
"2014-08-08 16:07:00",40.7404,-73.9905
"2014-08-08 16:07:00",40.75,-73.9905
"2014-08-08 16:07:00",40.7356,-73.983
"2014-08-08 16:07:00",40.7263,-73.9932
"2014-08-08 16:07:00",40.7538,-73.9918
"2014-08-08 16:07:00",40.7538,-73.9918
"2014-08-08 16:07:00",40.6484,-73.7831
"2014-08-08 16:07:00",40.719,-74.0106
"2014-08-08 16:07:00",40.716,-74.009
"2014-08-08 16:07:00",40.7421,-73.9809
"2014-08-08 16:07:00",40.7741,-73.8726
"2014-08-08 16:07:00",40.7438,-73.9756
"2014-08-08 16:07:00",40.7636,-73.9772
"2014-08-08 16:07:00",40.7369,-73.9889
"2014-08-08 16:08:00",40.733,-74.0001
"2014-08-08 16:08:00",40.7258,-73.9416
"2014-08-08 16:08:00",40.7476,-73.9788
"2014-08-08 16:08:00",40.6877,-73.9977
"2014-08-08 16:08:00",40.742,-73.9904
"2014-08-08 16:08:00",40.6448,-73.7821
"2014-08-08 16:08:00",40.7278,-74.0073
"2014-08-08 16:08:00",40.7647,-73.9831
"2014-08-08 16:08:00",40.7617,-73.9685
"2014-08-08 16:08:00",40.7905,-73.9777
"2014-08-08 16:08:00",40.747,-74.0376
"2014-08-08 16:08:00",40.724,-73.9954
"2014-08-08 16:08:00",40.7527,-73.8171
"2014-08-08 16:08:00",40.7177,-73.9992
"2014-08-08 16:09:00",40.731,-74.0069
"2014-08-08 16:09:00",40.731,-74.0069
"2014-08-08 16:09:00",40.7607,-73.9802
"2014-08-08 16:09:00",40.7275,-74.008
"2014-08-08 16:09:00",40.7287,-73.9904
"2014-08-08 16:09:00",40.7261,-74.0058
"2014-08-08 16:09:00",40.7462,-73.9821
"2014-08-08 16:09:00",40.6732,-73.9564
"2014-08-08 16:09:00",40.75,-73.9917
"2014-08-08 16:09:00",40.7797,-73.9846
"2014-08-08 16:09:00",40.7582,-73.9295
"2014-08-08 16:09:00",40.7679,-73.9915
"2014-08-08 16:09:00",40.8369,-73.9444
"2014-08-08 16:10:00",40.7605,-73.9835
"2014-08-08 16:10:00",40.7826,-73.9513
"2014-08-08 16:10:00",40.7076,-74.017
"2014-08-08 16:10:00",40.7776,-73.9461
"2014-08-08 16:10:00",40.7364,-73.9815
"2014-08-08 16:10:00",40.7482,-73.9843
"2014-08-08 16:10:00",40.7474,-73.9859
"2014-08-08 16:11:00",40.7574,-73.9745
"2014-08-08 16:11:00",40.6942,-73.9873
"2014-08-08 16:11:00",40.7715,-73.9897
"2014-08-08 16:11:00",40.751,-73.9941
"2014-08-08 16:11:00",40.7441,-73.9921
"2014-08-08 16:11:00",40.7359,-73.9936
"2014-08-08 16:11:00",40.7597,-73.9776
"2014-08-08 16:11:00",40.7417,-73.9855
"2014-08-08 16:11:00",40.7818,-73.9813
"2014-08-08 16:11:00",40.7177,-73.9995
"2014-08-08 16:11:00",40.7553,-73.9749
"2014-08-08 16:11:00",40.7559,-73.9869
"2014-08-08 16:11:00",40.746,-74.0052
"2014-08-08 16:12:00",40.774,-73.8717
"2014-08-08 16:12:00",40.7738,-73.8713
"2014-08-08 16:12:00",40.7397,-73.9853
"2014-08-08 16:12:00",40.7493,-73.992
"2014-08-08 16:12:00",40.6597,-73.9535
"2014-08-08 16:12:00",40.7398,-73.9857
"2014-08-08 16:12:00",40.7398,-73.9857
"2014-08-08 16:12:00",40.7072,-74.0048
"2014-08-08 16:12:00",40.7588,-73.9781
"2014-08-08 16:12:00",40.7427,-73.9865
"2014-08-08 16:12:00",40.7331,-73.9866
"2014-08-08 16:12:00",40.7174,-73.945
"2014-08-08 16:12:00",40.7569,-73.9754
"2014-08-08 16:12:00",40.753,-73.9722
"2014-08-08 16:13:00",40.7401,-73.9821
"2014-08-08 16:13:00",40.7406,-74.0019
"2014-08-08 16:13:00",40.7505,-73.9834
"2014-08-08 16:13:00",40.7215,-74.0014
"2014-08-08 16:13:00",40.763,-73.974
"2014-08-08 16:13:00",40.7338,-73.9768
"2014-08-08 16:13:00",40.7305,-73.9583
"2014-08-08 16:13:00",40.7338,-73.9768
"2014-08-08 16:13:00",40.7099,-74.0155
"2014-08-08 16:13:00",40.7224,-74.0114
"2014-08-08 16:13:00",40.6913,-73.9853
"2014-08-08 16:13:00",40.7553,-73.9795
"2014-08-08 16:13:00",40.7406,-74.0056
"2014-08-08 16:13:00",40.7116,-74.0155
"2014-08-08 16:13:00",40.7596,-73.9726
"2014-08-08 16:13:00",40.7407,-73.9945
"2014-08-08 16:13:00",40.6876,-73.9988
"2014-08-08 16:14:00",40.745,-73.9886
"2014-08-08 16:14:00",40.7115,-73.995
"2014-08-08 16:14:00",40.7434,-74.0074
"2014-08-08 16:14:00",40.6868,-73.9779
"2014-08-08 16:14:00",40.7256,-73.9777
"2014-08-08 16:14:00",40.7146,-74.0107
"2014-08-08 16:14:00",40.7719,-73.9777
"2014-08-08 16:14:00",40.7243,-74.0021
"2014-08-08 16:14:00",40.7261,-73.9984
"2014-08-08 16:14:00",40.6666,-73.9934
"2014-08-08 16:14:00",40.7569,-73.9743
"2014-08-08 16:14:00",40.7517,-74.0074
"2014-08-08 16:14:00",40.7185,-74.0101
"2014-08-08 16:14:00",40.7815,-73.9833
"2014-08-08 16:14:00",40.748,-73.9881
"2014-08-08 16:14:00",40.7612,-73.9872
"2014-08-08 16:14:00",40.974,-73.7007
"2014-08-08 16:14:00",40.7669,-73.9637
"2014-08-08 16:14:00",40.7923,-74.0422
"2014-08-08 16:15:00",40.8017,-73.9344
"2014-08-08 16:15:00",40.7636,-73.9808
"2014-08-08 16:15:00",40.7865,-73.9776
"2014-08-08 16:15:00",40.7507,-73.9799
"2014-08-08 16:15:00",40.7842,-73.9487
"2014-08-08 16:15:00",40.6725,-73.9065
"2014-08-08 16:15:00",40.756,-73.9848
"2014-08-08 16:15:00",40.756,-73.9848
"2014-08-08 16:15:00",40.7088,-74.0099
"2014-08-08 16:15:00",40.7556,-73.9732
"2014-08-08 16:15:00",40.7193,-74.0104
"2014-08-08 16:15:00",40.782,-73.9461
"2014-08-08 16:15:00",40.7325,-73.976
"2014-08-08 16:15:00",40.7033,-73.9846
"2014-08-08 16:15:00",40.7544,-73.9736
"2014-08-08 16:15:00",40.7188,-74.0025
"2014-08-08 16:15:00",40.7458,-74.0059
"2014-08-08 16:16:00",40.7217,-73.9581
"2014-08-08 16:16:00",40.7562,-73.998
"2014-08-08 16:16:00",40.754,-73.9695
"2014-08-08 16:16:00",40.7156,-74.0156
"2014-08-08 16:16:00",40.7256,-73.9571
"2014-08-08 16:16:00",40.6554,-74.0087
"2014-08-08 16:16:00",40.745,-74.0076
"2014-08-08 16:17:00",40.7598,-73.9763
"2014-08-08 16:17:00",40.7238,-74.0038
"2014-08-08 16:17:00",40.755,-73.9839
"2014-08-08 16:17:00",40.755,-73.9737
"2014-08-08 16:17:00",40.7535,-73.9782
"2014-08-08 16:17:00",40.7187,-73.9634
"2014-08-08 16:17:00",40.6463,-73.7769
"2014-08-08 16:17:00",40.6463,-73.7769
"2014-08-08 16:17:00",40.8224,-73.9445
"2014-08-08 16:17:00",40.719,-73.9901
"2014-08-08 16:17:00",40.7378,-73.9902
"2014-08-08 16:17:00",40.7532,-73.9729
"2014-08-08 16:17:00",40.7393,-73.9828
"2014-08-08 16:18:00",40.7586,-73.9696
"2014-08-08 16:18:00",40.715,-74.016
"2014-08-08 16:18:00",40.7726,-73.9887
"2014-08-08 16:18:00",40.7619,-73.9728
"2014-08-08 16:18:00",40.7466,-73.9926
"2014-08-08 16:18:00",40.725,-73.9984
"2014-08-08 16:18:00",40.7471,-73.9968
"2014-08-08 16:18:00",40.6877,-73.9713
"2014-08-08 16:18:00",40.7275,-74.0054
"2014-08-08 16:18:00",40.774,-73.872
"2014-08-08 16:18:00",40.7838,-73.9502
"2014-08-08 16:18:00",40.7205,-73.9963
"2014-08-08 16:19:00",40.7651,-73.9812
"2014-08-08 16:19:00",40.7224,-73.9874
"2014-08-08 16:19:00",40.7837,-73.9835
"2014-08-08 16:19:00",40.7557,-73.9836
"2014-08-08 16:19:00",40.7213,-74.011
"2014-08-08 16:19:00",40.7575,-73.976
"2014-08-08 16:19:00",40.7366,-73.9788
"2014-08-08 16:19:00",40.7325,-73.9935
"2014-08-08 16:19:00",40.7086,-74.0068
"2014-08-08 16:19:00",40.7553,-73.9835
"2014-08-08 16:19:00",40.8469,-73.7221
"2014-08-08 16:19:00",40.758,-73.9817
"2014-08-08 16:19:00",40.7517,-74.0077
"2014-08-08 16:19:00",40.745,-73.9359
"2014-08-08 16:19:00",40.7543,-73.9918
"2014-08-08 16:19:00",40.647,-73.7897
"2014-08-08 16:19:00",40.647,-73.7897
"2014-08-08 16:20:00",40.7229,-73.9895
"2014-08-08 16:20:00",40.7513,-74.0067
"2014-08-08 16:20:00",40.7322,-73.958
"2014-08-08 16:20:00",40.7413,-73.9929
"2014-08-08 16:20:00",40.7961,-73.9706
"2014-08-08 16:20:00",40.7607,-73.9607
"2014-08-08 16:20:00",40.7494,-73.9702
"2014-08-08 16:20:00",40.7178,-73.9522
"2014-08-08 16:20:00",40.7402,-73.9861
"2014-08-08 16:20:00",40.7433,-73.9366
"2014-08-08 16:20:00",40.7246,-73.9987
"2014-08-08 16:21:00",40.7973,-73.9315
"2014-08-08 16:21:00",40.7174,-73.9954
"2014-08-08 16:21:00",40.7301,-73.9894
"2014-08-08 16:21:00",40.7243,-73.9832
"2014-08-08 16:21:00",40.6807,-73.9713
"2014-08-08 16:21:00",40.7505,-73.9832
"2014-08-08 16:21:00",40.7266,-73.9409
"2014-08-08 16:21:00",40.7441,-73.9841
"2014-08-08 16:21:00",40.7199,-73.9902
"2014-08-08 16:21:00",40.6915,-73.7605
"2014-08-08 16:21:00",40.7301,-74.0021
"2014-08-08 16:21:00",40.6976,-73.9825
"2014-08-08 16:21:00",40.7292,-73.9813
"2014-08-08 16:22:00",40.7702,-73.9537
"2014-08-08 16:22:00",40.694,-74.1824
"2014-08-08 16:22:00",40.7313,-73.9884
"2014-08-08 16:22:00",40.7237,-73.9928
"2014-08-08 16:22:00",40.7663,-73.9765
"2014-08-08 16:22:00",40.7588,-73.9344
"2014-08-08 16:22:00",40.7527,-73.9817
"2014-08-08 16:22:00",40.7159,-74.009
"2014-08-08 16:22:00",40.7347,-73.9893
"2014-08-08 16:22:00",40.7925,-73.9765
"2014-08-08 16:23:00",40.7222,-73.9888
"2014-08-08 16:23:00",40.7702,-73.9804
"2014-08-08 16:23:00",40.7598,-73.9819
"2014-08-08 16:23:00",40.7148,-74.0155
"2014-08-08 16:23:00",40.7646,-73.9957
"2014-08-08 16:23:00",40.7882,-73.9494
"2014-08-08 16:23:00",40.7326,-74.0052
"2014-08-08 16:23:00",40.7369,-73.9927
"2014-08-08 16:23:00",40.6878,-74.1814
"2014-08-08 16:23:00",40.7456,-73.9856
"2014-08-08 16:23:00",40.8554,-73.9375
"2014-08-08 16:23:00",40.769,-73.9124
"2014-08-08 16:23:00",40.7243,-73.9934
"2014-08-08 16:23:00",40.7156,-74.0146
"2014-08-08 16:23:00",40.754,-73.981
"2014-08-08 16:23:00",40.7415,-74.0067
"2014-08-08 16:23:00",40.7225,-73.9875
"2014-08-08 16:23:00",40.6719,-74.0104
"2014-08-08 16:23:00",40.7483,-73.984
"2014-08-08 16:23:00",40.7477,-73.9809
"2014-08-08 16:24:00",40.7501,-73.994
"2014-08-08 16:24:00",40.6749,-73.9443
"2014-08-08 16:24:00",40.7557,-73.9766
"2014-08-08 16:24:00",40.7082,-74.0089
"2014-08-08 16:24:00",40.6934,-73.9887
"2014-08-08 16:24:00",40.7154,-74.0159
"2014-08-08 16:24:00",40.742,-73.9905
"2014-08-08 16:24:00",40.7401,-74.0024
"2014-08-08 16:24:00",40.7638,-73.9674
"2014-08-08 16:24:00",40.7412,-74.0014
"2014-08-08 16:24:00",40.7507,-73.9808
"2014-08-08 16:24:00",40.7553,-73.976
"2014-08-08 16:24:00",40.7399,-73.9951
"2014-08-08 16:25:00",40.8537,-73.9362
"2014-08-08 16:25:00",40.7517,-74.0081
"2014-08-08 16:25:00",40.7512,-73.9804
"2014-08-08 16:25:00",40.7511,-73.994
"2014-08-08 16:25:00",40.7072,-74.0136
"2014-08-08 16:25:00",40.7316,-73.9902
"2014-08-08 16:25:00",40.6879,-74.1814
"2014-08-08 16:25:00",40.7783,-73.9628
"2014-08-08 16:25:00",40.7426,-73.9958
"2014-08-08 16:25:00",40.7081,-73.8725
"2014-08-08 16:25:00",40.7844,-73.9492
"2014-08-08 16:25:00",40.7539,-73.9873
"2014-08-08 16:26:00",40.7401,-73.9985
"2014-08-08 16:26:00",40.7554,-73.9914
"2014-08-08 16:26:00",40.7532,-74.0329
"2014-08-08 16:26:00",40.751,-73.9464
"2014-08-08 16:26:00",40.7542,-74.0068
"2014-08-08 16:26:00",40.7687,-73.8632
"2014-08-08 16:26:00",40.6447,-73.7822
"2014-08-08 16:26:00",40.7474,-73.997
"2014-08-08 16:26:00",40.7148,-74.0161
"2014-08-08 16:26:00",40.7152,-74.0161
"2014-08-08 16:26:00",40.7713,-73.9584
"2014-08-08 16:26:00",40.6866,-73.9817
"2014-08-08 16:26:00",40.7225,-73.989
"2014-08-08 16:26:00",40.7354,-73.9936
"2014-08-08 16:27:00",40.719,-74.0048
"2014-08-08 16:27:00",40.7204,-73.9967
"2014-08-08 16:27:00",40.7744,-73.9818
"2014-08-08 16:27:00",40.6836,-73.96
"2014-08-08 16:27:00",40.6802,-73.9967
"2014-08-08 16:27:00",40.6459,-73.7767
"2014-08-08 16:27:00",40.5931,-74.1521
"2014-08-08 16:27:00",40.7159,-73.9598
"2014-08-08 16:27:00",40.7339,-73.99
"2014-08-08 16:27:00",40.7307,-73.987
"2014-08-08 16:27:00",40.7456,-74.0051
"2014-08-08 16:27:00",40.7219,-73.9579
"2014-08-08 16:27:00",40.7418,-74.0048
"2014-08-08 16:27:00",40.6932,-73.9915
"2014-08-08 16:27:00",40.7401,-73.9894
"2014-08-08 16:28:00",40.7324,-73.985
"2014-08-08 16:28:00",40.7422,-74.0046
"2014-08-08 16:28:00",40.7466,-73.9814
"2014-08-08 16:28:00",40.7442,-74.0052
"2014-08-08 16:28:00",40.7503,-73.9719
"2014-08-08 16:28:00",40.7596,-73.9742
"2014-08-08 16:28:00",40.6827,-73.9668
